4700	3.37391551627767E-4	2963.9153534682
4800	3.32090332179802E-4	3011.22888292507
4900	3.26960426999474E-4	3058.47410702583
5000	3.21993454447153E-4	3105.65319322081
5100	3.1718157967425E-4	3152.76820623384
5200	3.12517470139296E-4	3199.82111577404
5300	3.07994255336059E-4	3246.81380472138
5400	3.0360549047947E-4	3293.74807557251
5500	2.99345123555355E-4	3340.62565684348
5600	2.95207465583224E-4	3387.4482070579
5700	2.91192410768916E-4	3434.15543474991
5800	2.87289301343407E-4	3480.81183435601
5900	2.83493413260256E-4	3527.41881548398
6000	2.79800287563112E-4	3573.97774215811
6100	2.76205711705718E-4	3620.48993782375
6200	2.72710116366988E-4	3666.8973389102
6300	2.69305035002891E-4	3713.26143229838
6400	2.65986919970124E-4	3759.58336640133
6500	2.62756413892136E-4	3805.80624155766
6600	2.59606075258843E-4	3851.98997751859
6700	2.56536656632273E-4	3898.07839989678
6800	2.53541309469531E-4	3944.13045389818
6900	2.50617329722482E-4	3990.14705450472
7000	2.47765583161581E-4	4036.07307859158
7100	2.44979983724166E-4	4081.96614596049
7200	2.42261456175334E-4	4127.77177099216
7300	2.39604360622967E-4	4173.54674764691
7400	2.3700966632872E-4	4219.2371960604
7500	2.34472133927105E-4	4264.89913002152
7600	2.31992765089564E-4	4310.47924970391
7700	2.29566681105728E-4	4356.03283187008
7800	2.27194905851017E-4	4401.50713879011
7900	2.24872886310292E-4	4446.95675146957
8000	2.22601660256028E-4	4492.32947701215
8100	2.20379518999559E-4	4537.62674743837
8200	2.18202345570956E-4	4582.90215617694
8300	2.16071190023206E-4	4628.10428309577
8400	2.13982190651598E-4	4673.28611299331
8500	2.11936397248899E-4	4718.39671231928
8600	2.09932436322124E-4	4763.43731116227
8700	2.07966790226268E-4	4808.46003783584
8800	2.06040504941186E-4	4853.41462488382
8900	2.04150265846358E-4	4898.35267103005
9000	2.02297110843411E-4	4943.22432896264
9100	2.00479922401897E-4	4988.03066172046
9200	1.98697627997578E-4	5032.77271136921
9300	1.96947275684856E-4	5077.50105464847
9400	1.95229883140303E-4	5122.16666790373
9500	1.93542656706948E-4	5166.81964076862
9600	1.91888399207167E-4	5211.36245928228
9700	1.90262586294879E-4	5255.89407499248
9800	1.88664481149383E-4	5300.41475696853
9900	1.8709675215433E-4	5344.82821580533
10000	1.85555193113819E-4	5389.23208355912
11000	1.715014774981E-4	5830.85355641369
12000	1.59530043035419E-4	6268.41177356154
13000	1.49202297886674E-4	6702.30964378007
14000	1.40197639698114E-4	7132.78769994482
15000	1.32273125718537E-4	7560.11468367272
16000	1.25241958295171E-4	7984.54458563476
17000	1.18959687490142E-4	8406.20903684592
18000	1.13310155980857E-4	8825.33424602246
19000	1.08200762018564E-4	9242.07908839338
20000	1.03556728640156E-4	9656.54297051855
21000	9.93155170710722E-5	10068.9200387929
22000	9.54268211573466E-5	10479.2341175352
23000	9.18468956289063E-5	10887.6842614295
24000	8.85402063506722E-5	11294.3039237948
25000	8.54759753218335E-5	11699.1937937509
26000	8.26281582788511E-5	12102.4118270339
27000	7.99741251360693E-5	12504.0442555462
28000	7.7494140118162E-5	12904.201510917
29000	7.51716413315599E-5	13302.8889922637
30000	7.29917803668137E-5	13700.1727451309
